,station,state,country,lat,lon,timezone,elev,HDD,CDD,ClimateZone,design_cooling_T,design_heating_T,1,2,3,4,5,6,7,8,9,10,11,12
724555,Manhattan Rgnl,KS,USA,39.13,-96.67,-6.0,330.0,2728,2394,4A/B - mixed,36.1,-13.0,-0.5635752688172042,1.3684523809523808,6.636827956989245,13.902916666666664,19.00927419354839,25.32430555555555,25.80067204301076,27.454435483870952,19.004027777777786,13.43763440860215,6.996944444444443,-1.9762096774193545
724556,Emporia Municipal Ap,KS,USA,38.33,-96.18,-6.0,368.0,3123,2225,5A/B - cool,34.0,-15.8,-2.797580645161293,-0.36175595238095226,3.9357526881720335,14.143472222222217,19.308064516129072,23.638194444444448,26.18387096774194,24.62298387096774,21.48402777777778,10.402284946236557,5.94486111111111,-5.990860215053762
724560,Topeka Municipal Ap,KS,USA,39.07,-95.63,-6.0,269.0,2690,2241,4A/B - mixed,34.4,-12.8,-2.2365591397849505,2.7684523809523798,5.784811827956988,14.07402777777778,18.822311827956995,23.599861111111082,25.371102150537663,24.222446236559154,20.796527777777786,13.492473118279557,7.201388888888898,-1.0375000000000014
724565,Topeka Forbes Field,KS,USA,38.95,-95.67,-6.0,325.0,2637,2234,4A/B - mixed,33.0,-15.722999999999999,-2.0803763440860212,1.814285714285714,8.77271505376344,13.381527777777777,17.85483870967742,24.099583333333346,25.3356182795699,21.96693548387097,22.696388888888894,11.679166666666697,10.083472222222223,-1.5650537634408597
724580,Concordia Blosser Muni Ap,KS,USA,39.55,-97.65,-6.0,448.0,2670,2402,4A/B - mixed,36.7,-17.8,-3.183333333333336,1.7377976190476176,7.950134408602139,12.905972222222221,19.187768817204315,24.179027777777765,28.30510752688168,24.718145161290305,21.311666666666685,13.029973118279552,6.390972222222209,1.893817204301076
724585,Russell Municipal Ap,KS,USA,38.88,-98.82,-6.0,566.0,2784,2224,4A/B - mixed,36.7,-15.599999999999998,-2.3936827956989246,-2.1544642857142886,7.865456989247309,13.03277777777777,19.102284946236548,22.78958333333334,26.339516129032262,26.45080645161288,18.152638888888905,13.761962365591398,6.217083333333325,1.288844086021504
724586,Salina Municipal Ap,KS,USA,38.82,-97.67,-6.0,385.0,2551,2577,4A/B - mixed,36.6,-13.900000000000002,-1.453897849462365,-0.7209821428571352,7.004569892473124,12.428194444444449,18.433870967741946,25.431944444444433,25.776881720430104,28.149462365591404,23.835694444444446,14.131720430107537,10.199305555555567,2.0047043010752676
724620,Alamosa San Luis Valley Rgnl,CO,USA,37.43,-105.87,-7.0,2296.0,4673,785,6A/B - cold,27.199999999999996,-22.8,-10.878897849462362,-4.760863095238101,1.3731182795698949,6.322777777777779,10.59986559139785,16.53319444444444,17.767876344086012,16.480376344086018,12.956944444444439,6.858333333333329,-2.9241666666666664,-7.651612903225805
724625,Durango La Plata Co,CO,USA,37.15,-107.75,-7.0,2038.0,3824,1185,5A/B - cool,30.0,-14.0,-4.629704301075267,-2.903571428571428,2.8622311827956977,7.725138888888889,10.868145161290323,18.271805555555556,21.08185483870967,20.26854838709678,15.978888888888887,9.593145161290325,1.3101388888888892,-4.085618279569892
724635,La Junta Municipal Ap,CO,USA,38.05,-103.53,-7.0,1281.0,2884,2069,4A/B - mixed,36.7,-9.5,1.1489247311827968,1.2072916666666667,6.572715053763451,11.33541666666666,16.297177419354874,22.982361111111103,26.629838709677433,24.867607526881706,18.471805555555598,12.483467741935483,6.868888888888887,-3.3887096774193535
724636,Lamar Municipal,CO,USA,38.07,-102.68,-7.0,1129.0,3141,1989,5A/B - cool,36.0,-13.0,-0.6645161290322581,2.845684523809523,3.414516129032258,7.729444444444444,16.918548387096774,22.366527777777776,25.487768817204298,24.684139784946233,21.831944444444446,8.808870967741935,3.804444444444445,-0.23024193548387106
724640,Pueblo,CO,USA,38.28,-104.52,-7.0,1439.0,2940,1902,4A/B - mixed,33.9,-18.3,-2.8338709677419356,1.5311011904761906,3.389516129032262,10.253888888888895,16.70739247311828,21.777777777777757,24.231451612903196,23.730376344086025,18.766388888888905,13.695026881720409,5.594166666666672,1.4440860215053768
724645,Trinidad Las Animas County Ap,CO,USA,37.27,-104.33,-7.0,1751.0,2932,1709,4A/B - mixed,32.0,-15.0,0.16841397849462372,2.3172619047619056,5.568279569892467,8.53055555555557,16.932661290322557,19.825277777777792,22.995295698924735,21.976209677419348,18.320277777777775,11.456989247311828,6.2083333333333375,-0.38024193548387053
724650,GOODLAND,KS,USA,39.37,-101.7,-7.0,1124.0,3455,1640,5A/B - cool,35.0,-17.2,-3.7497311827956987,-0.5260416666666677,3.916397849462367,9.350972222222222,13.715860215053741,20.333888888888925,24.359677419354853,21.60255376344084,17.646527777777706,11.065591397849461,3.248750000000003,-3.196639784946238
724655,Hill City Municipal Ap,KS,USA,39.38,-99.83,-6.0,667.0,3108,1940,5A/B - cool,36.0,-15.0,-0.7747311827956993,-3.52410714285715,2.0719086021505366,12.151805555555555,16.059139784946236,23.04208333333333,26.031586021505376,22.75739247311828,17.54069444444444,12.520967741935484,6.063611111111104,1.3212365591397848
724660,COLORADO_SPRINGS,CO,USA,38.82,-104.72,-7.0,1881.0,3567,1301,5A/B - cool,30.6,-15.900000000000002,-2.8330645161290406,-0.11205357142857218,1.6564516129032265,6.694722222222215,12.722446236559122,19.316944444444424,21.311021505376306,19.840591397849472,15.102500000000013,11.043279569892478,3.0168055555555524,-0.7357526881720443
724665,Limon,CO,USA,39.18,-103.72,-7.0,1695.0,3646,1265,5A/B - cool,31.0,-16.0,-2.2276881720430106,2.2479166666666623,2.605645161290323,5.577222222222226,13.829032258064533,18.46319444444445,20.10443548387097,20.37244623655914,16.51486111111113,8.42392473118279,0.9391666666666663,-3.520967741935483
724666,Denver Centennial  Golden   Nr,CO,USA,39.74,-105.18,-7.0,1829.0,3337,1395,5A/B - cool,32.0,-13.0,1.1267473118279567,-1.2933035714285712,3.1571236559139786,8.393055555555556,13.111290322580643,18.826805555555545,20.791397849462367,21.516532258064515,16.994999999999997,9.354973118279569,2.5706944444444444,1.7590053763440865
724673,Leadville Lake Co,CO,USA,39.22,-106.32,-7.0,3026.0,5568,271,7 - very cold,23.0,-18.0,-7.06317204301075,-7.135714285714285,-1.4704301075268817,3.529722222222223,6.0689516129032235,11.107777777777777,13.537096774193547,12.73575268817204,9.301388888888896,2.5486559139784952,-3.5108333333333337,-7.386827956989246
724675,Eagle,CO,USA,39.65,-106.92,-7.0,1993.0,4548,824,6A/B - cold,29.240999999999985,-20.6,-6.716397849462371,-5.041964285714282,-0.18051075268817274,6.00486111111111,10.5747311827957,15.416111111111102,18.538575268817194,18.20900537634407,12.274305555555571,6.074731182795695,-0.16555555555555537,-7.542069892473121
724676,Aspen Pitkin Co Sar,CO,USA,39.22,-106.87,-7.0,2444.0,4544,710,6A/B - cold,28.0,-16.0,-4.713172043010753,-5.087053571428574,0.18172043010752673,6.493194444444445,10.528091397849463,15.080277777777777,17.753763440860215,16.806182795698923,10.220833333333335,5.994354838709676,-0.8476388888888889,-5.204838709677419
724677,Gunnison Co   Awos,CO,USA,38.53,-106.93,-7.0,2339.0,5053,617,7 - very cold,26.0,-21.0,-9.083736559139787,-5.55550595238095,1.6544354838709676,4.249444444444444,9.98239247311828,15.082222222222214,16.676747311827963,15.52486559139785,10.189027777777778,5.296639784946236,-2.53875,-11.818279569892477
724690,Denver-Stapleton,CO,USA,39.76,-104.86,-7.0,1611.0,3379,1445,5A/B - cool,32.2,-16.7,-1.685080645161291,-0.5980654761904745,3.5649193548387093,9.312916666666663,14.039247311827967,18.162638888888885,22.689516129032267,21.164516129032272,16.845833333333303,9.485483870967741,3.4916666666666694,-0.7123655913978497
724695,Aurora Buckley Field Angb,CO,USA,39.72,-104.75,-7.0,1726.0,3369,1592,5A/B - cool,33.0,-18.0,0.8430107526881719,-0.2447916666666667,4.828225806451612,6.082638888888888,13.741263440860216,22.167638888888924,22.705241935483873,21.7364247311828,18.533194444444486,7.107661290322581,3.0356944444444443,-1.0139784946236556
724698,Akron Washington Co Ap,CO,USA,40.17,-103.23,-7.0,1421.0,3374,1576,5A/B - cool,33.8,-13.0,-3.7099462365591322,-2.7300595238095235,6.8627688172043,8.867638888888889,13.858198924731186,19.626666666666697,24.55994623655915,21.112768817204305,16.09430555555556,9.241666666666683,4.945555555555555,0.1573924731182766
724699,Broomfield Jeffco  Boulder   S,CO,USA,40.13,-105.24,-7.0,1689.0,3194,1518,5A/B - cool,31.699999999999996,-15.599999999999998,-0.19892473118279513,0.5830357142857142,4.949193548387098,9.836666666666666,13.878494623655934,18.99291666666668,22.97715053763442,21.705376344086012,16.759999999999998,10.464112903225812,4.6230555555555615,-1.6236559139784967
724723,Blanding,UT,USA,37.62,-109.48,-7.0,1841.0,3096,1846,5A/B - cool,34.0,-7.441,1.8034946236559135,-0.07544642857142851,5.6116935483871,7.4062500000000036,16.41370967741935,21.040416666666662,26.288575268817194,23.124193548387083,18.905000000000012,10.30645161290323,3.301111111111108,0.018413978494623902
724735,Hanksville,UT,USA,38.37,-110.72,-7.0,1313.0,2892,2192,4A/B - mixed,39.0,-12.0,1.2225806451612902,0.6587797619047615,8.368145161290322,9.818888888888885,17.143145161290313,24.513055555555546,29.94448924731181,25.50255376344085,19.556250000000002,9.808870967741926,2.9795833333333315,0.057526881720429655
724754,Saint George  Awos,UT,USA,37.08,-113.6,-7.0,896.0,1505,3442,3A/B - warm,40.0,-1.0,7.259139784946241,8.429613095238095,13.555376344086023,19.65583333333333,23.116532258064517,29.274999999999995,33.226612903225806,30.730510752688197,24.259583333333325,17.455779569892474,8.916805555555555,5.647446236559142
724755,Cedar City Municipal Ap,UT,USA,37.7,-113.1,-7.0,1703.0,3126,1664,5A/B - cool,32.8,-12.2,-0.8615591397849466,1.246726190476192,4.455645161290325,10.028194444444438,14.942338709677436,20.706111111111106,24.09811827956988,23.104704301075255,17.13138888888889,10.820564516129043,3.3906944444444442,0.023118279569892243
724756,Bryce Canyon,UT,USA,37.7,-112.15,-7.0,2312.0,4969,563,6A/B - cold,26.1,-17.8,-6.570430107526886,-4.8770833333333306,-1.897715053763439,3.0247222222222185,7.725268817204298,13.815000000000007,17.24583333333335,14.94516129032258,10.805833333333329,5.162903225806455,-1.1906944444444456,-5.788575268817203
724760,Grand Junction Walker Field,CO,USA,39.13,-108.53,-7.0,1475.0,2899,2062,4A/B - mixed,35.0,-8.9,-2.0793010752688192,1.226339285714286,6.563844086021503,11.756111111111103,17.27379032258066,23.633194444444463,25.978091397849482,24.389919354838717,19.857222222222223,12.570564516129025,3.923888888888884,-1.1724462365591386
724765,Montrose Co  Arpt,CO,USA,38.5,-107.9,-7.0,1755.0,3317,1624,5A/B - cool,32.48199999999997,-13.0,-3.601747311827964,1.6026785714285687,3.834811827956987,7.284861111111112,15.714247311827954,21.70527777777778,22.045430107526876,21.989784946236558,18.860972222222212,10.604166666666671,3.995972222222222,-2.4388440860215055
724767,Cortez Montezuma Co,CO,USA,37.3,-108.63,-7.0,1803.0,3239,1501,5A/B - cool,33.0,-12.0,-1.1489247311827957,0.6251488095238094,4.742338709677417,10.447222222222221,15.47997311827957,20.361805555555563,22.881586021505385,20.352419354838712,17.22111111111111,9.353091397849461,1.9927777777777778,-1.9251344086021507
724768,Greeley Weld  Awos,CO,USA,40.43,-104.63,-7.0,1420.0,3786,1297,5A/B - cool,33.0,-17.8,-2.6598118279569896,-1.7013392857142908,3.1685483870967723,4.957916666666668,13.860887096774194,19.179166666666678,19.55241935483873,20.748252688172045,16.764305555555563,7.7889784946236595,0.11152777777777709,-1.760483870967742
724769,Fort Collins  Awos,CO,USA,40.45,-105.02,-7.0,1529.0,3828,1279,5A/B - cool,32.0,-21.7,-4.501209677419362,-0.3511904761904792,3.631854838709679,6.646666666666661,13.965322580645164,16.48083333333334,22.56922043010752,20.722043010752685,15.148472222222221,6.26787634408602,1.1054166666666645,-2.5397849462365576
724776,Moab Canyonlands  Uo,UT,USA,38.58,-109.54,-7.0,1000.0,2766,2203,4A/B - mixed,36.0,-8.0,0.7686827956989244,1.890625,8.081451612903225,12.35263888888889,19.1489247311828,24.198055555555552,27.30658602150537,25.78991935483871,19.113194444444446,11.957258064516127,2.99375,-1.6884408602150538
724795,Delta,UT,USA,39.33,-112.58,-7.0,1414.0,3296,1552,5A/B - cool,34.0,-10.841000000000001,1.836290322580648,1.4233630952380967,6.945967741935483,6.453750000000001,11.521908602150514,21.48986111111112,24.720967741935507,22.07809139784946,17.63291666666664,9.496102150537638,0.7566666666666665,-0.6912634408602137
724800,Bishop Airport,CA,USA,37.37,-118.35,-8.0,1250.0,2139,2269,4A/B - mixed,37.2,-6.1,4.126747311827961,5.69970238095238,8.006182795698932,14.221805555555575,18.879704301075297,23.049444444444436,26.78037634408603,25.71330645161289,20.573611111111134,13.13602150537634,7.5736111111111235,3.831451612903219
724815,Merced Macready Fld,CA,USA,37.28,-120.52,-8.0,47.0,1247,2640,3A/B - warm,37.0,1.5,7.70403225806451,10.995238095238095,14.70228494623656,17.21013888888889,19.221102150537636,23.662083333333335,26.059946236559142,24.7654569892473,20.675694444444442,16.634677419354837,11.596805555555553,8.59260752688172
724830,Climate Zone 12,CA,USA,38.5,-121.5,-8.0,5.0,1485,2116,3C - warm marine,35.44099999999999,0.9000000000000001,7.248387096774194,10.184821428571437,11.901478494623655,14.175972222222217,17.992607526881713,20.855833333333337,22.620564516129033,21.935349462365572,20.188888888888865,16.608736559139786,11.43708333333332,7.616263440860218
724835,SACRAMENTO,CA,USA,38.52,-121.5,-8.0,8.0,1570,2125,3C - warm marine,35.28199999999997,1.6999999999999997,7.434408602150532,9.887351190476185,10.100134408602138,13.468472222222221,17.895430107526902,20.45916666666667,23.07204301075269,22.73615591397845,20.95680555555553,16.889784946236553,11.344861111111099,7.2517473118279625
724837,Beale Afb,CA,USA,39.13,-121.43,-8.0,38.0,1453,2739,3A/B - warm,38.0,0.0,8.267069892473122,10.06369047619048,14.126075268817228,14.904166666666667,19.31317204301076,24.055972222222227,28.34435483870967,25.30994623655914,23.597916666666666,18.005510752688167,9.324166666666667,6.265725806451609
724838,Yuba Co,CA,USA,39.1,-121.57,-8.0,19.0,1396,2570,3A/B - warm,37.0,1.9180000000000006,6.9393817204301085,10.850744047619044,13.034274193548388,16.567083333333333,19.50819892473118,23.46194444444445,25.233198924731177,24.13400537634408,22.839583333333334,16.87956989247312,9.941250000000002,7.855913978494625
724839,Sacramento Metropolitan Ap,CA,USA,38.7,-121.58,-8.0,7.0,1436,2369,3C - warm marine,37.0,1.0,7.650806451612908,8.540178571428571,13.779704301075268,16.296388888888888,18.22741935483871,22.990972222222222,23.752688172043015,23.104301075268815,21.08430555555556,15.816666666666665,11.416805555555554,7.710215053763441
724855,TONOPAH,NV,USA,38.07,-117.13,-8.0,1653.0,2969,1681,4A/B - mixed,33.0,-8.382,-0.17459677419354852,2.8563988095238098,5.63024193548388,10.101666666666668,13.375000000000012,21.27472222222222,23.882930107526875,22.204838709677407,18.450833333333343,11.602553763440865,5.1556944444444435,-0.72258064516129
724860,Ely Yelland Field,NV,USA,39.3,-114.85,-8.0,1909.0,3986,1026,5A/B - cool,30.6,-14.400000000000002,-3.0233870967741905,-1.0837797619047622,1.528763440860214,6.830277777777772,10.114516129032253,17.348611111111122,20.91626344086022,18.675537634408563,13.650555555555558,7.755107526881731,0.36847222222222153,-3.649462365591398
724880,RENO,NV,USA,39.5,-119.78,-8.0,1341.0,3155,1307,5A/B - cool,33.0,-10.0,0.6946236559139785,2.482142857142855,5.9754032258064536,9.796249999999993,12.324596774193553,18.52236111111108,22.543817204301092,20.371102150537656,15.924166666666663,9.328494623655919,4.550833333333336,-0.7831989247311841
724885,Fallon Naas,NV,USA,39.42,-118.72,-8.0,1199.0,2805,1980,4A/B - mixed,36.0,-9.940999999999999,-0.4884408602150539,2.3208333333333306,8.717607526881714,9.97611111111111,16.652956989247325,22.563611111111083,26.12647849462364,23.97123655913977,18.770000000000035,12.394758064516132,3.70875,0.8229838709677408
724915,Monterey Naf,CA,USA,36.6,-121.87,-8.0,50.0,1808,1205,3C - warm marine,23.0,4.0,10.508333333333333,10.205059523809524,13.160618279569892,11.362916666666669,13.009408602150538,14.574305555555556,14.84556451612903,15.325000000000005,16.526944444444446,14.938978494623674,11.909305555555552,10.825268817204302
724917,Salinas Municipal Ap,CA,USA,36.67,-121.6,-8.0,21.0,1696,1312,3C - warm marine,26.0,3.0,10.278091397849469,11.970089285714298,10.49193548387096,12.327500000000017,14.140591397849441,15.92347222222222,15.683064516129004,16.629569892473114,17.320416666666674,14.251075268817205,11.475555555555555,10.498790322580643
724920,Stockton Metropolitan Arpt,CA,USA,37.9,-121.23,-8.0,7.0,1390,2460,3C - warm marine,36.7,0.6,7.716532258064515,9.08675595238095,14.612634408602156,15.858055555555511,18.39744623655915,23.52583333333333,23.48158602150535,23.725806451612918,21.83027777777778,16.45161290322577,11.406944444444447,7.262499999999999
724926,Modesto City County Ap,CA,USA,37.63,-120.95,-8.0,30.0,1220,2651,3A/B - warm,35.6,2.8,7.771774193548396,11.507440476190473,13.567069892473128,17.58055555555557,19.540053763440884,23.09208333333335,24.73629032258065,24.818548387096765,22.057500000000008,17.47204301075269,11.615277777777777,8.840725806451612
724927,Livermore Municipal,CA,USA,37.7,-121.82,-8.0,121.0,1694,1763,3C - warm marine,33.3,-1.1,6.486962365591395,8.899255952380955,12.610349462365587,12.488333333333332,15.93091397849463,18.693611111111117,19.96276881720432,21.14529569892473,19.07499999999999,14.791532258064517,10.63083333333333,8.72983870967741
724930,Oakland Metropolitan Arpt,CA,USA,37.72,-122.22,-8.0,2.0,1535,1488,3C - warm marine,27.0,5.0,11.096639784946236,10.013244047619065,12.387634408602189,13.893611111111113,15.231451612903227,16.256527777777777,16.229301075268815,16.985618279569895,17.28194444444444,14.672446236559143,12.961388888888889,10.041263440860215
724935,Hayward Air Term,CA,USA,37.67,-122.12,-8.0,14.0,1320,1819,3C - warm marine,29.0,3.8999999999999995,9.11344086021505,11.038095238095243,15.14032258064519,13.325555555555557,15.602822580645139,16.680555555555582,17.696908602150522,19.20698924731182,18.365972222222243,16.83225806451612,13.691527777777752,10.493413978494626
